D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_25_638.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_25_638.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_25_638.jpg, 0, 0.6560055, 0, 16.90502
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_25_746.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_25_746.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_25_746.jpg, 0, 0.6125932, 0, 17.3086
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_25_857.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_25_857.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_25_857.jpg, 0, 0.2790267, 0, 17.62891
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_25_967.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_25_967.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_25_967.jpg, 0, 0, 0, 18.01931
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_26_075.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_26_075.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_26_075.jpg, 0, 0, 0, 17.80982
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_26_194.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_26_194.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_26_194.jpg, 0, 0, 0, 17.10307
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_26_300.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_26_300.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_26_300.jpg, 0.3178011, 0, 0, 16.86462
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_26_409.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_26_409.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_26_409.jpg, 0.5365875, 0, 0, 17.06222
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_26_523.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_26_523.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_26_523.jpg, 0.2075353, 0, 0, 16.868
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_26_625.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_26_625.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_26_625.jpg, 0, 0, 0, 16.16792
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_26_735.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_26_735.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_26_735.jpg, 0, 0, 0, 16.52284
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_26_843.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_26_843.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_26_843.jpg, 0, 0, 0, 16.32628
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_26_947.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_26_947.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_26_947.jpg, 0, 0, 0, 15.62815
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_27_057.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_27_057.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_27_057.jpg, 0, 0, 0, 16.01291
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_27_173.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_27_173.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_27_173.jpg, 0, 0, 0, 15.82826
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_27_286.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_27_286.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_27_286.jpg, 0.3373506, 0, 0, 15.58982
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_27_391.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_27_391.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_27_391.jpg, 0.342462, 0, 0, 14.82602
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_27_492.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_27_492.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_27_492.jpg, 0.09008374, 0, 0, 15.18066
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_27_601.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_27_601.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_27_601.jpg, 0, 0, 0, 14.99883
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_27_702.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_27_702.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_27_702.jpg, 0, 0, 0, 14.31877
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_27_808.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_27_808.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_27_808.jpg, 0, 0, 0, 14.71177
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_27_912.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_27_912.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_27_912.jpg, 0, 0, 0, 14.06702
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_28_023.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_28_023.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_28_023.jpg, 0, 0, 0, 13.82309
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_28_138.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_28_138.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_28_138.jpg, 0, 0.0545196, 0, 14.238
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_28_234.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_28_234.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_28_234.jpg, 0, 0.3119565, 0, 13.77756
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_28_348.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_28_348.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_28_348.jpg, 0, 0.3188097, 0, 14.41764
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_28_455.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_28_455.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_28_455.jpg, 0.1004535, 0.04757276, 0, 14.70214
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_28_561.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_28_561.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_28_561.jpg, 0.4564199, 0, 0, 14.43553
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_28_676.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_28_676.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_28_676.jpg, 0.1188477, 0, 0, 14.03694
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_28_790.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_28_790.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_28_790.jpg, 0, 0, 0, 13.84147
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_28_889.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_28_889.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_28_889.jpg, 0, 0, 0, 13.9758
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_29_005.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_29_005.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_29_005.jpg, 0.1489578, 0, 0, 13.80128
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_29_113.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_29_113.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_29_113.jpg, 0.4609377, 0, 0, 13.32584
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_29_218.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_29_218.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_29_218.jpg, 0.1488649, 0, 0, 13.44435
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_29_313.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_29_313.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_29_313.jpg, 0, 0, 0, 13.00895
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_29_433.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_29_433.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_29_433.jpg, 0.1031604, 0, 0, 12.83203
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_29_663.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_29_663.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_29_663.jpg, 0.7801283, 0, 0, 12.23891
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_29_760.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_29_760.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_29_760.jpg, 0.9411169, 0, 0, 11.91108
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_29_862.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_29_862.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_29_862.jpg, 0.6356131, 0, 0, 11.82039
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_29_965.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_29_965.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_29_965.jpg, 0.3261758, 0, 0, 11.72192
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_30_071.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_30_071.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_30_071.jpg, 0.008669578, 0, 0, 11.57944
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_30_188.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_30_188.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_30_188.jpg, 0, 0, 0, 11.45567
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_30_305.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_30_305.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_30_305.jpg, 0, 0, 0, 11.21801
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_30_418.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_30_418.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_30_418.jpg, 0, 0, 0, 11.27223
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_30_516.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_30_516.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_30_516.jpg, 0.3143247, 0, 0, 11.07112
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_30_630.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_30_630.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_30_630.jpg, 0.6528111, 0, 0, 10.84114
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_30_740.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_30_740.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_30_740.jpg, 0.7316313, 0, 0, 10.54968
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_30_851.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_30_851.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_30_851.jpg, 0.3995184, 0, 0, 10.47257
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_30_962.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_30_962.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_30_962.jpg, 0.06634112, 0.1953045, 0, 10.42435
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_31_072.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_31_072.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_31_072.jpg, 0, 0.5234208, 0, 10.77642
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_31_173.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_31_173.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_31_173.jpg, 0, 0.8283231, 0, 11.57166
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_31_306.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_31_306.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_31_306.jpg, 0, 0.4575817, 0, 12.19824
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_31_404.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_31_404.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_31_404.jpg, 0, 0.2635852, 0, 12.80001
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_31_525.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_31_525.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_31_525.jpg, 0, 0.5984029, 0, 13.19661
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_31_630.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_31_630.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_31_630.jpg, 0, 0.669649, 0, 13.77205
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_31_752.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_31_752.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_31_752.jpg, 0, 0.3249616, 0, 14.34905
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_31_863.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_31_863.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_31_863.jpg, 0.3331566, 0, 0, 14.19939
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_31_981.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_31_981.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_31_981.jpg, 0.6902916, 0, 0, 14.1554
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_32_097.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_32_097.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_32_097.jpg, 0.605958, 0, 0, 13.77977
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_32_202.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_32_202.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_32_202.jpg, 0.2886606, 0, 0, 13.45409
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_32_327.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_32_327.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_32_327.jpg, 0.2163162, 0, 0, 13.50207
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_32_446.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_32_446.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_32_446.jpg, 0.576159, 0, 0, 13.2672
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_32_565.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_32_565.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_32_565.jpg, 0.4910955, 0, 0, 12.99866
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_32_673.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_32_673.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_32_673.jpg, 0.1773933, 0, 0, 12.66953
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_32_783.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_32_783.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_32_783.jpg, 0.5109913, 0, 0, 12.7842
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_32_886.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_32_886.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_32_886.jpg, 0.1993633, 0, 0, 12.58287
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_33_012.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_33_012.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_33_012.jpg, 0, 0.0797427, 0, 12.40652
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_33_116.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_33_116.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_33_116.jpg, 0, 0.3870759, 0, 12.45279
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_33_215.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_33_215.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_33_215.jpg, 0, 0.717962, 0, 13.27087
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_33_328.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_33_328.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_33_328.jpg, 0, 1, 0, 14.43897
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_33_419.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_33_419.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_33_419.jpg, 0, 0.6978103, 0, 14.90272
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_33_555.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_33_555.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_33_555.jpg, 0, 0.316171, 0, 15.4364
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_33_647.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_33_647.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_33_647.jpg, 0.0858774, 0.01338395, 0, 15.89647
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_33_750.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_33_750.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_33_750.jpg, 0.3943503, 0, 0, 15.16222
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_33_873.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_33_873.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_33_873.jpg, 0.2914956, 0, 0, 14.89595
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_34_009.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_34_009.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_34_009.jpg, 0, 0, 0, 15.22015
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_34_112.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_34_112.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_34_112.jpg, 0, 0, 0, 14.56676
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_34_242.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_34_242.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_34_242.jpg, 0.1155333, 0, 0, 14.36716
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_34_348.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_34_348.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_34_348.jpg, 0.4393359, 0, 0, 14.0972
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_34_449.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_34_449.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_34_449.jpg, 0.1310898, 0, 0, 14.48744
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_34_575.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_34_575.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_34_575.jpg, 0, 0, 0, 14.26612
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_34_692.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_34_692.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_34_692.jpg, 0, 0.1907142, 0, 14.09988
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_34_793.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_34_793.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_34_793.jpg, 0, 0.4931856, 0, 14.08982
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_34_887.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_34_887.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_34_887.jpg, 0, 0.8068365, 0, 14.99077
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_34_993.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_34_993.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_34_993.jpg, 0, 1, 0, 15.90702
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_35_097.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_35_097.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_35_097.jpg, 0, 0.8295841, 0, 17.0965
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_35_204.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_35_204.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_35_204.jpg, 0, 0.5070487, 0, 17.74177
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_35_307.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_35_307.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_35_307.jpg, 0.1636845, 0.2011747, 0, 17.9059
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_35_432.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_35_432.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_35_432.jpg, 0.5418552, 0, 0, 17.57155
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_35_559.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_35_559.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_35_559.jpg, 0.1641543, 0, 0, 17.38711
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_35_675.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_35_675.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_35_675.jpg, 0, 0, 0, 17.10253
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_35_783.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_35_783.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_35_783.jpg, 0, 0, 0, 16.91568
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_35_889.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_35_889.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_35_889.jpg, 0, 0, 0, 16.75245
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_35_995.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_35_995.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_35_995.jpg, 0, 0, 0, 16.54694
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_36_109.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_36_109.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_36_109.jpg, 0.3068706, 0, 0, 16.33778
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_36_218.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_36_218.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_36_218.jpg, 0, 0, 0, 16.17134
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_36_313.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_36_313.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_36_313.jpg, 0, 0, 0, 15.98947
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_36_417.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_36_417.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_36_417.jpg, 0, 0, 0, 15.79356
D:\xcar\simulator-windows-64\IMG\center_2021_04_13_12_20_36_529.jpg, D:\xcar\simulator-windows-64\IMG\left_2021_04_13_12_20_36_529.jpg, D:\xcar\simulator-windows-64\IMG\right_2021_04_13_12_20_36_529.jpg, 0, 0.3094686, 0, 15.87567
